"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C4616","gene:UTI89_C4616",853.124743398101,1.01350550640054,0.329968633746208,3.07152075303033,0.00212971358863631,0.051699747136614
"gene:EBG00001165921","gene:EBG00001165921",13.4305549117499,1.91909808173336,0.555876682312894,3.45238097368712,0.000555662568782256,0.0293871028644636
"gene:UTI89_C3367","gene:UTI89_C3367",3949.49221975483,-0.953797083497227,0.387000321679163,-2.4645898984238,0.013717014886377,0.0896411291300815
"gene:UTI89_C1609","gene:UTI89_C1609",124.942959729835,1.13768923419129,0.477377278917059,2.38320775712695,0.0171625053778882,0.0974255181630646
"gene:UTI89_C2678","gene:UTI89_C2678",37.5725867141109,1.18432641928972,0.459926087936193,2.57503640335799,0.0100229536956637,0.0787772575855895
"gene:UTI89_C2240","gene:UTI89_C2240",141.374801688317,1.13591278235194,0.316320913103411,3.59101385743848,0.000329394119966087,0.025220773663075
"gene:UTI89_C4772","gene:UTI89_C4772",9674.15154475545,-0.814887735536932,0.313472188976725,-2.59955353040086,0.00933451185507932,0.0767291152036953
"gene:UTI89_C0855","gene:UTI89_C0855",410.597597265175,-0.696948097348494,0.245007525239555,-2.84459873902671,0.00444674013604853,0.0614988694585307
"gene:UTI89_C1459","gene:UTI89_C1459",396.788624842153,0.71484985529559,0.282120745161148,2.53384363807513,0.0112819061014829,0.0834191897875815
"gene:UTI89_C0086","gene:UTI89_C0086",372.287107123894,-0.996808332559261,0.393173047193491,-2.53529162203406,0.0112353750399128,0.0834191897875815
"gene:UTI89_C3741","gene:UTI89_C3741",88178.1733400706,-1.22016125516944,0.413686295875657,-2.94948434921371,0.00318304694406034,0.0573773313949557
"gene:UTI89_C3739","gene:UTI89_C3739",5339.01685144547,-1.1382357829583,0.426071676380853,-2.67146549760531,0.00755208358303263,0.0736930825024416
"gene:UTI89_C0534","gene:UTI89_C0534",25.0116379328923,1.83774342476423,0.565061510837591,3.25228915705149,0.0011447949442468,0.0407833198887924
"gene:UTI89_C4421","gene:UTI89_C4421",560.813559501378,-0.68829521853825,0.264562979858559,-2.60163088163819,0.00927816543602511,0.0767291152036953
"gene:UTI89_C4467","gene:UTI89_C4467",179.951855162598,0.943893118195391,0.398145810608861,2.3707222154415,0.0177533683694584,0.0991020454138428
"gene:UTI89_C2706","gene:UTI89_C2706",71.7658181692692,1.38558512912365,0.41928370419171,3.3046481780034,0.000950956918422179,0.0387175316786173
"gene:UTI89_C3501","gene:UTI89_C3501",1336.35903658358,-1.33391762886199,0.355077530349284,-3.75669400299657,0.00017217280808926,0.0214501241215033
"gene:EBG00001165746","gene:EBG00001165746",171518.75697876,-0.627715812240159,0.247460661769701,-2.5366286817108,0.0111925599624859,0.0834191897875815
"gene:UTI89_C0747","gene:UTI89_C0747",14608.2755834288,1.45727160984559,0.505002636499641,2.88567129064211,0.00390579856241152,0.059257874548502
"gene:UTI89_C0938","gene:UTI89_C0938",2446.8793655731,1.2128594760608,0.44974274500629,2.69678497213744,0.00700124635529463,0.072309155030108
"gene:UTI89_C3762","gene:UTI89_C3762",7813.79127844192,-1.52281652614202,0.498943345706506,-3.0520830455925,0.00227259216968672,0.052046418886129
"gene:UTI89_C2877","gene:UTI89_C2877",21125.6319913115,-1.26327932853901,0.486013063846905,-2.59927031290037,0.00934221749603916,0.0767291152036953
"gene:UTI89_C2382","gene:UTI89_C2382",129.153459702782,1.16492365982952,0.477548887336109,2.43938095286488,0.0147124493475595,0.0920425184792443
"gene:UTI89_C4040","gene:UTI89_C4040",15849.9583502371,1.75958871583086,0.528863011786584,3.32711624109746,0.000877497610699924,0.0373051894792919
"gene:UTI89_C4636","gene:UTI89_C4636",56.00920477572,1.39296355445327,0.519857332951357,2.67951121617364,0.00737297331161945,0.0730180561556134
"gene:UTI89_C4751","gene:UTI89_C4751",484.142889905999,-1.30192254033156,0.518105835941607,-2.51285056066864,0.011976005325867,0.0850170458606099
"gene:UTI89_C0435","gene:UTI89_C0435",703.145017584508,-0.626945911689519,0.221965262791347,-2.82452264739669,0.00473511018126103,0.0623930173572356
"gene:UTI89_C0853","gene:UTI89_C0853",196.075060003454,-0.849410928867002,0.278035771140696,-3.05504189400568,0.00225029086400664,0.052046418886129
"gene:UTI89_C3955","gene:UTI89_C3955",1745.88605464536,1.48792017577631,0.444773553502999,3.34534318431834,0.000821808161939969,0.0366597901804525
"gene:UTI89_C3993","gene:UTI89_C3993",814.14422534325,-1.54405095472374,0.526105126888231,-2.9348715224586,0.00333685819857494,0.0573773313949557
"gene:UTI89_C4788","gene:UTI89_C4788",141.00362434762,1.04667073585204,0.373387365598873,2.8031766264327,0.00506019486632243,0.0640958016400841
"gene:UTI89_C1987","gene:UTI89_C1987",179.331421297436,0.596890847171957,0.246118072171121,2.4252215284579,0.0152990479468745,0.0934334713898404
"gene:UTI89_C2180","gene:UTI89_C2180",4121.91959160299,1.95973412744232,0.616853256893508,3.17698594526614,0.00148814247615311,0.044906887662738
"gene:UTI89_C2781","gene:UTI89_C2781",26.697809787253,1.47224796886118,0.518844458391787,2.83755168827391,0.00454609854157569,0.0616660884194137
"gene:UTI89_C2365","gene:UTI89_C2365",69.3885037954832,1.58941137377054,0.482871504023967,3.29158246143191,0.000996254044897859,0.0391576702324919
"gene:UTI89_C0533","gene:UTI89_C0533",38.2133683243087,1.20441583954815,0.413975634927206,2.90938822947861,0.00362136849752724,0.0589765726740151
"gene:UTI89_C2717","gene:UTI89_C2717",24.462672292128,1.34058350868635,0.496424183380675,2.70047985889186,0.00692395292604743,0.072309155030108
"gene:UTI89_C2883","gene:UTI89_C2883",165.499005809246,-0.818800213217177,0.239426539486967,-3.4198389826444,0.000626582115857062,0.030907367830257
"gene:UTI89_C1892","gene:UTI89_C1892",48.5307121427596,0.916867452472162,0.348123809736973,2.63373956858885,0.00844502356422602,0.0751656611005026
"gene:UTI89_C0404","gene:UTI89_C0404",277.853762737212,0.653317075299042,0.261821414531921,2.49527746409524,0.0125858672505998,0.0865391367919907
"gene:UTI89_C1045","gene:UTI89_C1045",202.706421756456,1.22705361255009,0.368723368412265,3.32784335810833,0.000875210623368266,0.0373051894792919
"gene:UTI89_C1444","gene:UTI89_C1444",2479.53575105287,-1.18105874224389,0.397196853731282,-2.97348463651961,0.00294439146348146,0.0573773313949557
"gene:UTI89_C3370","gene:UTI89_C3370",25700.2861872726,-0.887687054979215,0.360828079899669,-2.46013851035663,0.0138883404011029,0.0901074263475914
"gene:UTI89_C3383","gene:UTI89_C3383",182.77724619192,0.879472716462684,0.352643694563033,2.49394142025552,0.0126333392033891,0.0865391367919907
"gene:UTI89_C0433","gene:UTI89_C0433",5628.77410933764,-1.20199318095237,0.45436578444731,-2.64543066862852,0.00815870043844593,0.0750155068680053
