"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C5152","gene:UTI89_C5152",756.078260861123,-1.14717436808829,0.404917312467846,-2.83310773030823,0.00460978473857065,0.0449202984128835
"gene:UTI89_C4464","gene:UTI89_C4464",26.8613762817793,-0.986529967625294,0.371025418751265,-2.65892825064544,0.00783896549633674,0.064942002032783
"gene:UTI89_C0808","gene:UTI89_C0808",725.876569620068,2.67647616284605,0.375408720581236,7.12949917280059,1.00734784058421e-12,9.91431744702976e-10
"gene:UTI89_C2856","gene:UTI89_C2856",243.885455663611,0.730461003523901,0.208397114465458,3.50513972037254,0.000456367712293697,0.00873846502800499
"gene:UTI89_C4096","gene:UTI89_C4096",18530.0830205671,1.09533236225905,0.378233427536568,2.89591633767787,0.00378053174091821,0.0401814183521782
"gene:UTI89_C1050","gene:UTI89_C1050",1194.10773980464,1.6312965803104,0.37878684971103,4.30663467212468,1.65757029377376e-05,0.000840917877903161
"gene:UTI89_C2131","gene:UTI89_C2131",95.173206023175,-1.63387908416536,0.314416702907413,-5.19654035252221,2.03031545203693e-07,2.43687374133505e-05
"gene:UTI89_C1441","gene:UTI89_C1441",14854.8780890399,-1.04164810786435,0.377221029216525,-2.76137337843498,0.00575588309563258,0.051612041123094
"gene:UTI89_C4324","gene:UTI89_C4324",411.032212477609,-0.9208111155878,0.306026280684532,-3.00892823168027,0.00262171038760759,0.0316211686701396
"gene:EBG00001165938","gene:EBG00001165938",300.137096989768,0.890173219180509,0.366970275893393,2.42573657229696,0.0152773550166611,0.0980180756675216
"gene:UTI89_C1202","gene:UTI89_C1202",666.418994177668,1.83221678428913,0.500456199059109,3.6610931940374,0.000251141379754443,0.00565813233784832
"gene:UTI89_C4035","gene:UTI89_C4035",1237.22809819181,2.14909372780998,0.49549479507484,4.33726801809367,1.44264667951923e-05,0.000776927952272724
"gene:UTI89_C3015","gene:UTI89_C3015",195.755637085459,-1.32551606136752,0.417276344382888,-3.17659047585798,0.00149017299322056,0.0213794206986542
"gene:UTI89_C1344","gene:UTI89_C1344",1064.5362385874,0.85332873379372,0.321768031251733,2.65199973556765,0.00800166045638036,0.0654089221027372
"gene:UTI89_C0152","gene:UTI89_C0152",45.4388719263551,-0.995687338442112,0.296347070199526,-3.35986901362559,0.000779794345845452,0.0133241943607829
"gene:UTI89_C1207","gene:UTI89_C1207",3497.75176662071,1.43670258169107,0.504016502986987,2.85050702343404,0.00436495863554575,0.0437643500739303
"gene:UTI89_C4929","gene:UTI89_C4929",475.721406634724,-1.21439177587384,0.373112955648021,-3.25475638808814,0.00113489669769252,0.0176177496824759
"gene:UTI89_C1457","gene:UTI89_C1457",302.483075932807,-0.693796017155856,0.249107994414268,-2.78512144416397,0.00535076783261754,0.0490337588534654
"gene:UTI89_C3745","gene:UTI89_C3745",5238.4356024228,0.860348473399546,0.353878989101791,2.43119399539166,0.0150491544537449,0.0970925943078924
"gene:UTI89_C3410","gene:UTI89_C3410",4945.43695099131,-1.01602697473269,0.27327194841909,-3.71800684486835,0.000200800830778188,0.00482073012695031
"gene:UTI89_C1338","gene:UTI89_C1338",4088.2352725169,2.45359851463401,0.486194215602722,5.04653991325739,4.49882944578389e-07,4.91971993393389e-05
"gene:UTI89_C0854","gene:UTI89_C0854",284.586387312681,-0.801681978364804,0.287749777520973,-2.78603856889645,0.00533565227705595,0.0489981926450579
"gene:UTI89_C0986","gene:UTI89_C0986",418.941079465266,0.96429100876583,0.384563545861948,2.50749458481432,0.012159044465838,0.0842408264836136
"gene:UTI89_C0592","gene:UTI89_C0592",67.1162946077356,1.86702493447938,0.485464401252855,3.84585343366287,0.000120133560882936,0.00335896166536892
"gene:UTI89_C1879","gene:UTI89_C1879",4507.21040640488,-0.562351349691856,0.220685267115946,-2.54820522022615,0.0108278753268115,0.0797664288671249
"gene:UTI89_C1592","gene:UTI89_C1592",275.056888549224,-1.14726203839184,0.26176343842021,-4.38282001992247,1.17152893436055e-05,0.000655124305225941
"gene:UTI89_C3339","gene:UTI89_C3339",92.7849361060883,0.891136251905663,0.277379590753575,3.21269582049874,0.00131495474158691,0.0194906394076782
"gene:UTI89_C0316","gene:UTI89_C0316",2834.19528948138,-1.10382819211597,0.349242152031288,-3.16063850166942,0.00157423741905374,0.0220707189149956
"gene:UTI89_C4047","gene:UTI89_C4047",803.201168244481,-1.66491957955071,0.349573052958084,-4.76272288570921,1.90998049677385e-06,0.000162051965941795
"gene:UTI89_C1917","gene:UTI89_C1917",279.071982137168,-1.53415220862696,0.357244078091585,-4.29440906850708,1.75159252824681e-05,0.000860924675819374
"gene:UTI89_C3836","gene:UTI89_C3836",6314.45530150318,1.01957281629952,0.398708231850508,2.55719028314871,0.0105521478157205,0.0783214470605744
