"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C2856","gene:UTI89_C2856",298.804162662805,0.589986636314079,0.144997905165285,4.06893213830604,4.72290994492057e-05,0.0107533202219613
"gene:UTI89_P078","gene:UTI89_P078",50.1437170731677,-0.939952130268027,0.267969805156044,-3.50767926901568,0.000452033674796421,0.0372938952973015
"gene:UTI89_C2131","gene:UTI89_C2131",88.7404706903225,-1.1467053920325,0.344942088601974,-3.32434176612083,0.000886275113798488,0.0501037041936219
"gene:UTI89_C1441","gene:UTI89_C1441",14927.3902185974,-0.968150552329376,0.335468879189965,-2.88596234222116,0.00390218844670588,0.0996997013196232
"gene:UTI89_C4324","gene:UTI89_C4324",390.236915222109,-0.69310082292611,0.22280634317259,-3.11077688838158,0.0018659586569445,0.0727219563057828
"gene:EBG00001165903","gene:EBG00001165903",36.9833275907358,0.711895811544563,0.240724977207832,2.95729932058501,0.00310346691156315,0.0907134990501499
"gene:UTI89_C2535","gene:UTI89_C2535",4401.77615648455,-1.72247894452235,0.378307508421174,-4.55311857729425,5.28564602947731e-06,0.00228657047235188
"gene:UTI89_P105","gene:UTI89_P105",204.534683539179,-1.22742225330294,0.422174478190716,-2.90738146598351,0.00364468443618986,0.0973265732775145
"gene:UTI89_C2635","gene:UTI89_C2635",8733.47034696165,-1.1950228801523,0.342324966710493,-3.49090191006414,0.000481392957938944,0.0378637442917068
"gene:UTI89_C1358","gene:UTI89_C1358",49.391858285727,0.720160280122066,0.238875849419939,3.01478898712795,0.00257158097832213,0.0853271665696974
"gene:UTI89_C1472","gene:UTI89_C1472",5792.07569536434,-0.586444931656347,0.194120004314154,-3.02104326510974,0.0025190536289064,0.0853271665696974
"gene:UTI89_C1894","gene:UTI89_C1894",227.492309321166,0.723391070722692,0.225840796612698,3.20310183798748,0.00135955894885876,0.0606335259047729
"gene:UTI89_C2900","gene:UTI89_C2900",175.108647139983,-1.08743980578684,0.328889393252105,-3.30639974440673,0.000945031618287283,0.0501037041936219
"gene:UTI89_C4842","gene:UTI89_C4842",1580.96102392908,-1.41179874690788,0.389081166993835,-3.62854557524818,0.000285022438374317,0.0329078352461038
"gene:UTI89_C0650","gene:UTI89_C0650",1044.80077823148,-0.999285220618022,0.337283888282183,-2.9627422338715,0.00304911789849432,0.0907134990501499
"gene:UTI89_C3418","gene:UTI89_C3418",809.745128814783,-1.38968708008108,0.409977223222029,-3.38966898980258,0.000699770634893973,0.0438725763268309
"gene:UTI89_C2486","gene:UTI89_C2486",238.744516987943,-1.82963267511721,0.423495423973742,-4.320312739036,1.55808227290768e-05,0.00481447422328473
"gene:UTI89_C3643","gene:UTI89_C3643",520.960173301181,1.97163394493631,0.327761326709167,6.01545632223354,1.79380666093257e-09,1.10857251645633e-06
"gene:UTI89_C4882","gene:UTI89_C4882",537.616176002549,-1.00663572953057,0.295137078227064,-3.41073963182665,0.000647869258588037,0.0424648850401795
"gene:UTI89_C1868","gene:UTI89_C1868",9090.97638301163,0.356589472216475,0.121885927388454,2.92560002501367,0.0034379263601366,0.093751940695845
"gene:UTI89_C0544","gene:UTI89_C0544",105.044061586154,-0.563805694926705,0.187906023825769,-3.0004663152762,0.00269566567594502,0.0861555734081832
"gene:UTI89_C5142","gene:UTI89_C5142",277.044198156518,0.447311491645849,0.127222794348871,3.51596971230822,0.000438150964593484,0.0371655112319885
"gene:UTI89_C4327","gene:UTI89_C4327",1952.00657519731,-1.02986377016333,0.321876684348576,-3.19956001860651,0.00137637526222089,0.0607571365751794
"gene:UTI89_C0282","gene:UTI89_C0282",364.663933581044,0.797274926117956,0.276741984590291,2.88093231425762,0.00396500778327389,0.0997245562235051
"gene:UTI89_C3995","gene:UTI89_C3995",263.668737091903,-1.30399813011978,0.427769697177804,-3.04836489990493,0.00230090345899314,0.0840746776312369
"gene:UTI89_C4328","gene:UTI89_C4328",960.229966425302,-0.994338166061675,0.288253145112529,-3.44953102133023,0.000561561205427588,0.0424648850401795
"gene:UTI89_C2901","gene:UTI89_C2901",5470.8543450821,-1.64780398419188,0.364764947861812,-4.51744059798239,6.25915790030896e-06,0.00242201629955718
"gene:UTI89_C4706","gene:UTI89_C4706",1486.29549630028,-2.80326904287494,0.278424013277923,-10.0683450750949,7.62502622767479e-24,1.0995287820307e-20
"gene:UTI89_C4685","gene:UTI89_C4685",156.651661416528,-0.614636186608984,0.190070377778168,-3.23372949427358,0.00122185124471641,0.0574535704852518
"gene:UTI89_C1003","gene:UTI89_C1003",4479.589232815,0.879396797090427,0.291626618104296,3.01548878770704,0.00256565424632391,0.0853271665696974
"gene:UTI89_C5149","gene:UTI89_C5149",266.658754490294,-1.23918503938749,0.425823700364228,-2.91008940631429,0.00361325378379981,0.0970865581907948
"gene:UTI89_C1957","gene:UTI89_C1957",1891.5229848645,-0.964876556227749,0.324534059513535,-2.97311338499899,0.00294795529050738,0.0907134990501499
"gene:UTI89_C3586","gene:UTI89_C3586",219.138628056603,-1.02432083685787,0.346142332605308,-2.95924751286015,0.00308391298228476,0.0907134990501499
"gene:UTI89_C3997","gene:UTI89_C3997",117.163733553637,-1.19041807364466,0.401815221315903,-2.96260074405884,0.00305051965373864,0.0907134990501499
"gene:UTI89_C3416","gene:UTI89_C3416",561.283117379531,-1.19608326558962,0.376097651109435,-3.18024657176493,0.00147149786259412,0.062567079050969
"gene:UTI89_C2296","gene:UTI89_C2296",552.154665931072,-0.822875824929586,0.248972027437828,-3.30509348137541,0.000949447266795164,0.0501037041936219
"gene:UTI89_C4010","gene:UTI89_C4010",391.978866820361,0.949473475989354,0.311549167216023,3.04758791196192,0.00230686037919704,0.0840746776312369
"gene:UTI89_C4084","gene:UTI89_C4084",82.4500057202444,1.04178946136401,0.3227278222549,3.22807452448638,0.00124626501606573,0.0579714242957028
"gene:UTI89_C3091","gene:UTI89_C3091",75.2186216720968,-1.31194370764343,0.437281734980514,-3.00022526141389,0.00269780008889824,0.0861555734081832
"gene:UTI89_C3710","gene:UTI89_C3710",2472.45471082439,-1.25856881410407,0.377460479727333,-3.33430619018241,0.00085512469387667,0.0493235923428063
"gene:UTI89_C4867","gene:UTI89_C4867",330.582222175149,-0.446340509611347,0.14282135813406,-3.12516639977887,0.00177704505354796,0.0706847815753797
"gene:UTI89_C3311","gene:UTI89_C3311",114.902086092489,-1.83416423379836,0.437198244425656,-4.19526898194179,2.72547952790437e-05,0.00693554378689078
"gene:UTI89_C0904","gene:UTI89_C0904",3253.60821807522,-0.851826950201153,0.290717277212893,-2.9300871223328,0.00338866981284185,0.0933718828684958
"gene:UTI89_C1526","gene:UTI89_C1526",160.244231575964,1.06285257780324,0.328387263821357,3.23658282430049,0.00120970115938701,0.0574535704852518
"gene:UTI89_C0339","gene:UTI89_C0339",73.9216276498776,1.13002714063014,0.344837571605409,3.27698381405845,0.0010492238397504,0.0534964694555286
"gene:UTI89_C4708","gene:UTI89_C4708",2572.42895023749,-3.54997756941396,0.301815764815427,-11.7620680668716,6.12162253311446e-32,2.64821390782532e-28
"gene:UTI89_C2484","gene:UTI89_C2484",1888.50282958056,-1.55402696923003,0.428986996361748,-3.622550292689,0.000291712721029107,0.0329078352461038
